Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,892,2.6561150550842285,17.400962486622902
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,893,2.6561150550842285,17.905085800848116
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,900,2.6561150550842285,17.902997139911218
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,901,2.6561150550842285,17.888410033001346
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,911,2.6561150550842285,17.854237695522475
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,912,2.6561150550842285,18.108525024374018
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,920,2.6561150550842285,18.108414998346493
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,921,2.6561150550842285,18.044038075805958
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,930,2.6561150550842285,18.041565392641953
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,931,2.6561150550842285,17.61182401965863
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,941,2.6561150550842285,17.612398706259246
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,942,2.6561150550842285,16.885672915414464
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,952,2.6561150550842285,16.912980677461746
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,953,2.6561150550842285,17.165595199831372
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN,412,2.7381269931793213,19.171132601853166
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN,417,2.7381269931793213,15.578410854710446
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,418,2.7381269931793213,15.899627684370323
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,427,2.7381269931793213,15.82816770081982
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,428,2.7381269931793213,16.48225191405868
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,437,2.7381269931793213,15.871855990580324
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,438,2.7381269931793213,16.569067265588302
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,450,2.7381269931793213,15.913224414165871
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,451,2.7381269931793213,16.713945288891665
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,460,2.7381269931793213,16.66144823383932
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,461,2.7381269931793213,16.383132787127977
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,468,2.7381269931793213,16.5147996725575
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,469,2.7381269931793213,16.27148346864959
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,480,2.7381269931793213,16.54222951958777
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,481,2.7381269931793213,16.29617768497438
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,486,2.7381269931793213,16.722896325670863
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,487,2.7381269931793213,16.41264065339747
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,493,2.7381269931793213,16.64569856948702
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,494,2.7381269931793213,16.354115944460318
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,495,2.7381269931793213,16.196011092804248
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,496,2.7381269931793213,15.91285211079848
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,501,2.7381269931793213,16.611643776009124
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,502,2.7381269931793213,16.312087799271374
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,511,2.7381269931793213,16.22250089605604
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,512,2.7381269931793213,16.235663140776364
